"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR15276752"	"0.888"	"PRJNA750320"	"SAMN20448243"	"Chromatin-mediated alternative splicing regulates cocaine reward behavior"	"Neuronal alternative splicing is a key gene regulatory mechanism in brain. Yet the spliceosome machinery is insufficient to fully specify splicing complexity. In considering the role of the epigenome in activity-dependent alternative splicing, we and others find the histone modification, H3K36me3, to be a putative splicing regulator. In the current study, we found that mouse cocaine self-administration caused widespread differential alternative splicing, concomitant with enrichment of H3K36me3 at differentially spliced junctions. Importantly, only targeted epigenetic editing can distinguish between a direct role of H3K36me3 in splicing and an indirect role via regulation of splice factor expression elsewhere on the genome. We targeted Srsf11, which was both alternatively spliced and H3K36me3 enriched in brain following cocaine self-administration.Results: Epigenetic editing of H3K36me3 at Srsf11 was sufficient to drive its alternative splicing and enhanced cocaine self-administration, establishing the direct causal relevance of H3K36me3 to alternative splicing of Srsf11 and to reward behavior.Overall design: H3K36me3 ChIP-seq identified H3K36me3 enrichment at splice junctions (N=3) in cocaine samples. H3K36me3 Cut&Run-seq (N=6) of dCas9-SET2-sgRNA transfected N2a cells confirmed increased H3K36me3 enrichment in Srsf11 splice junction. Alternative splicing analysis of dCas9-Set2-Srsf11 targeted NAc (N=4) identified its alternative splicing profile. H3K36me3 ChIP-seq (N=3) and RNA-seq (N=3) in HSV-Set2 transfected NAc assessed how H3K36me3 regulated alternative splicing globally in NAc."	""	"SRS9614796"	"RNA-Seq"	"GEO"	"SRX11581716"	"GSM5481810"	"Mus musculus"	""	""	""	""	""	""	""	""	""	""	""	""	"321"	"628625"	"7994"	"101971028"	"42"	"12930808"	"1718"	"571592151"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP330185"	"2021-08-01T00:00:00"	"2912"	"302"	"7756"	""	""	"0"	""	""	""	""
"SRR13160934"	"0.888"	"PRJNA681291"	"SAMN16948765"	"Microbial community diversities of the lower respiratory tract"	"The microbial community diversities of the lower respiratory tract between Acinetobacter baumannii colonized and infected patients"	"PMC:8931608"	"SRS7804177"	"WGS"	"THE FIRST AFFILIATED HOSPITAL, COLLEGE OF MEDICINE, ZHEJIANG UNIVERSITY"	"SRX9599902"	"S41_Meta"	"human tracheal metagenome"	"120.18"	"30.26"	"lat_lon"	"{""geo_loc_name_sam"":[120.20593,30.27241],""geo_loc_name_country_calc"":[116.38765,39.90657],""geo_loc_name"":[120.20593,30.27241]}"	""	""	""	""	""	""	""	""	"208"	"4590919"	"27612"	"535622410"	"92"	"27056063"	"15332"	"1762059781"	"Illumina NovaSeq 6000"	"PAIRED"	"size fractionation"	"METAGENOMIC"	"S41_Meta"	"ILLUMINA"	"SRP294583"	"2023-12-07T00:00:00"	"2190"	"300"	"6528"	"Metagenome or environmental"	"2019-07-03"	"6"	"0.91"	"0.96"	"0.86"	"0.91"
"SRR9594042"	"0.888"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359794"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"158"	"941902"	"3367"	"81418972"	"94"	"7630081"	"1498"	"486561202"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"2-naked"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"634"	"284"	"1563"	"Viral"	""	"274"	"0.89"	"1"	"0.51"	"0.89"
"SRR8288184"	"0.888"	"PRJNA508787"	"SAMN10530957"	"ChIP-Seq of HSV-1 Productive Infection"	"MRC5 cells were infected with HSV-1 (KOS) at an MOI of 10 PFU/cell for two, three, four or six hours and ChIP-Seq for Sp1, TBP, TAF1, and Pol II was performed. Illumina libraries were constructed for the IP and input material. Illumina sequencing was carried out at Tufts University Core Facility using HiSeq 2500 to generate 50 bp single-end reads."	""	"SRS4113092"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX5102904"	"Time Course"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"689"	"81258"	"16755"	"9947365"	"51"	"4945177"	"2247"	"229816984"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"Rep2_KOS2h_Sp1"	"ILLUMINA"	"SRP172780"	"2019-02-11T00:00:00"	"795"	"51"	"1920"	"Viral"	""	"0"	""	""	""	""
"ERR9929574"	"0.888"	"PRJEB45677"	"SAMEA110321362"	"CCR4-NOT is required for HCMV replication"	"Abstract will be provided soon"	""	"ERS12418970"	"RNA-Seq"	"NEW YORK UNIVERSITY SCHOOL OF MEDICINE"	"ERX9473129"	"SAMEA110321362"	"Human betaherpesvirus 5"	"-73.9743"	"40.7423"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"33"	"1701810"	"5011"	"70762898"	"33"	"8262212"	"1737"	"306655249"	"NextSeq 550"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"TB40-72h-NHDF-siCNOT3-2"	"ILLUMINA"	"ERP129816"	"2022-07-14T00:00:00"	"2647"	"302"	"5771"	""	""	"14"	"0.88"	"1"	"0.64"	"0.89"
"SRR6823708"	"0.888"	"PRJNA437758"	"SAMN08683771"	"R430: A potent inbibitor of DNA and RNA viruses"	"PURPOSE: Acyclovir (ACV) is an effective antiviral agent for treating lytic Herpes Simplex virus, type 1 (HSV-1) infections, and it has dramatically reduced the mortality rate of herpes simplex encephalitis. However, HSV-1 resistance to ACV and its derivatives is being increasingly documented, particularly among immunocompromised individuals.  The burgeoning drug resistance compels the search for a new generation of more efficacious anti-herpetic drugs. We have previously shown that 3-epi-trans-dihydrolycoricidine (R430), a lycorane-type alkaloid derivative, effectively inhibits HSV-1 infections in cultured cells.METHODS: We employed human induced pluripotent stem cells-derived neurons (hiPSC-neurons) and neural progenitor cells (hiPSC-NPCs) to investigate the antiviral activity of R430 on HSV-1 and Zika (Strain XX), respectively. hiPSC line 73-56010-02 employed in this study established at the National Institute of Mental Health (NIMH) Center for Collaborative Studies of Mental Disorders-funded Rutgers University Cell and DNA Repository (http://www.rucdr.org/mental-health) (RUCDR). hiPSC- neurons and hiPSC-NPCs were generated as previously described (Dâ€™Aiuto et al. Organogenesis. 2014;10(4):365-77).  hiPSC based assays for HSV-1 infection.  We used a genetically engineered HSV-1 KOS strain that expresses enhanced green fluorescent protein (EGFP) and red fluorescent protein (RFP) under the control of immediate early and late gene promoters, respectively (33).  To determine the optimal conditions for evaluating drug effects, hiPSC-neurons cells were infected for 2 hours (multiplicity of infection, MOI=0.3), after which the inocula were replaced with media containing R430 (10 µM) or vehicle (DMSO).  Separately, cells were incubated in media containing R430 (10 µM) or vehicle in the absence of HSV-1. All assays were conducted in triplicate.  Cells were harvested after 6 hours post infection (hpi), 12 hpi, or 24 hpi, DNA was extracted using (QIAamp DNA Mini Kit, (Qiagen) and DNA conentrations were estimated. Subsequently, the EGFP locus was amplified to estimate viral copy number using custom primers (34).  A significant increase in viral copy number was noted in vehicle treated cells after 12h and 24h, but not after 6h. Substantial reduction in viral copy number was found following incubation with R430 at 12h or 24h.  The 12h incubation period was therefore selected for subsequent studies examining gene expression (see below).Overall design: We employed human induced pluripotent stem cells-derived neurons (hiPSC-neurons) to investigate the antiviral activity of R430 on HSV-1. hiPSC line 73-56010-02 employed in this study established at the National Institute of Mental Health (NIMH) Center for Collaborative Studies of Mental Disorders-funded Rutgers University Cell and DNA Repository (http://www.rucdr.org/mental-health) (RUCDR). hiPSC- neurons and hiPSC-NPCs were generated as previously described (D'Aiuto et al. Organogenesis. 2014;10(4):365-77)."	"PubMed:30413769,34463534"	"SRS3033826"	"RNA-Seq"	"GEO"	"SRX3780246"	"GSM3036723"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"605"	"437837"	"17252"	"76541014"	"45"	"9080677"	"3261"	"433978078"	"NextSeq 500"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP134731"	"2018-11-19T00:00:00"	"2975"	"150"	"7708"	""	""	"0"	""	""	""	""
"DRR239251"	"0.888"	"PRJDB10153"	"SAMD00234090"	"Long noncoding RNA U90926 is crucial for herpes simplex virus type 1 proliferation in murine retinal photoreceptor cells"	"lncRNA U90926 is crucial for HSV-1 proliferation in retinal photoreceptor cells and consequently leads to host cell death by promoting HSV-1 proliferation."	""	"DRS244476"	"RNA-Seq"	"UT_RIC"	"DRX229133"	"SAMD00234090"	"Mus musculus"	""	""	""	""	"cell_type"	"retinal tumor"	"retinal cancer"	"DOID_4645"	""	""	""	""	"233"	"895630"	"5005"	"102658343"	"46"	"7994156"	"1952"	"384362164"	"Illumina NovaSeq 6000"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"HSV-U9-1-1"	"ILLUMINA"	"DRP008698"	"2022-06-26T00:00:00"	"2025"	"302"	"6957"	""	""	"0"	""	""	""	""
"SRR14739544"	"0.888"	"PRJNA735029"	"SAMN19553888"	"Gene-targeted, CREB-mediated induction of ∆FosB controls distinct downstream transcriptional patterns within D1 and D2 medium spiny neurons"	"∆FosB, a transcription factor that accumulates in nucleus accumbens (NAc) after exposure to virtually every known rewarding substance, has been shown to directly control gene transcription and behavior downstream of both cocaine and opioid exposure but with potentially different roles in D1 and D2 medium spiny neurons (MSNs). To clarify MSN subtype-specific roles for ∆FosB, and investigate how these subtypes coordinate the actions of distinct classes of addictive drugs, we developed a CRISPR/Cas9-based epigenome editing tool to induce endogenous ∆FosB expression in vivo in the absence of drug exposure and performed RNA-sequencing on bulk male and female NAc tissue.Overall design: Transcriptional patterns in male and female mouse nucleus accumbens after activating the transcription factor ∆FosB in D1, D2, or D1+D2 medium spiny neurons"	"PubMed:34425966"	"SRS9140362"	"RNA-Seq"	"GEO"	"SRX11074167"	"GSM5356772"	"Mus musculus"	""	""	""	""	""	""	""	""	"nucleus accumbens"	"tissue"	"nucleus accumbens"	"BTO_0001862"	"242"	"1335516"	"8180"	"158093439"	"40"	"24724405"	"1387"	"1074411237"	"Illumina HiSeq 2000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP322816"	"2022-06-06T00:00:00"	"5791"	"300"	"19634"	""	""	"0"	""	""	""	""
"SRR8941605"	"0.888"	"PRJNA533478"	"SAMN11471901"	"RNA-Seq of HSV-infection in Vero cells"	"RNA-Seq of HSV-infection in Vero cells"	"PMC:8220945,7941617,7347551"	"SRS4660152"	"RNA-Seq"	"FDA"	"SRX5721894"	"Verod27-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"886"	"103279"	"16570"	"28951807"	"58"	"1882684"	"3390"	"104639556"	"NextSeq 550"	"PAIRED"	"RANDOM"	"TRANSCRIPTOMIC"	"17"	"ILLUMINA"	"SRP192986"	"2019-06-11T00:00:00"	"780"	"149"	"2121"	"Viral"	"2018-12-05"	"274"	"0.89"	"1"	"0.51"	"0.89"
"SRR25781953"	"0.888"	"PRJNA1010351"	"SAMN37186790"	"Identification of the binding DNA of ONECUT2 by ChIP in Neuro-2a cells"	"These ChIP-seq analyses identified binding DNAs of ONEUCT2 in Neuro-2a (mouse neuroblastoma)cells. We overexpressed  OC2ΔHOX (a gain-of-function mutant)  in Neuro-2a cells, and infected the cells with HSV-1 at 40 hours post transfection.  Samples infected for 5 hours were sequenced by ChIP for binding DNAs of  the OC2 mutant in  Neuro-2a cells.Overall design: Chromatin immunoprecipitation DNA-sequencing (ChlP-seq) for OC2ΔHOX (a gain-of-function mutant) in Neuro-2a cells."	"PubMed:38443365"	"SRS18735524"	"ChIP-Seq"	"NONE"	"SRX21504338"	"GSM7744656"	"Mus musculus"	""	""	""	""	"cell_type"	"neuroblastoma"	"neuroblastoma"	"DOID_769"	""	""	""	""	"321"	"5132681"	"6095"	"945959129"	"150"	"23800178"	"3337"	"1989259454"	"Illumina NovaSeq 6000"	"PAIRED"	"ChIP"	"GENOMIC"	"GSM7744656"	"ILLUMINA"	"SRP457367"	"2023-09-18T00:00:00"	"3061"	"300"	"10142"	""	""	"0"	""	""	""	""
"SRR14631996"	"0.888"	"PRJNA732091"	"SAMN19312007"	"Total RNA-Seq in HSV-1 Infected Human Fibroblasts"	"MRC5 cells were mock-infected or infected with d109, 5dl1.2, n12, n199, n212, hp66 or wildtype HSV-1 (KOS) at an MOI of 10 PFU/cell for twelve hours. Total (RiboMinus) RNASeq libraries were generated. Illumina sequencing was performed using NextSeq550 to generate 75 PE reads, adaptors are Illumina TruSeq 6 base."	""	"SRS9049301"	"RNA-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX10971850"	"Total RNA-Seq in HSV-1 infected human fibroblasts"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"260"	"271957"	"13117"	"29688739"	"51"	"3331641"	"2538"	"168568091"	"NextSeq 550"	"PAIRED"	"other"	"TRANSCRIPTOMIC"	"hp66"	"ILLUMINA"	"SRP321121"	"2021-12-06T00:00:00"	"618"	"152"	"1692"	"Human"	""	"0"	""	""	""	""
"SRR26302933"	"0.888"	"PRJNA1009688"	"SAMN37004760"	"Homo sapiens Raw sequence reads"	"normal RNA-seq of Homo sapiens"	""	"SRS19085107"	"RNA-Seq"	"XIAMEN UNIVERSITY"	"SRX22011414"	"251LRhsv_3"	"Homo sapiens"	"-97.69206"	"30.35034"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [""-118.112"", ""-24.4601""]}"	"cell_type"	"glioblastoma"	"glioblastoma"	"DOID_3068"	""	""	""	""	"512"	"438074"	"15533"	"91751503"	"49"	"7538849"	"2070"	"381406118"	"Illumina HiSeq 2000"	"PAIRED"	"PolyA"	"TRANSCRIPTOMIC"	"D12"	"ILLUMINA"	"SRP464876"	"2023-10-10T00:00:00"	"2253"	"300"	"7412"	"Human"	""	"2"	"0.89"	"0.89"	"0.89"	"0.89"
"SRR14739574"	"0.888"	"PRJNA735029"	"SAMN19553881"	"Gene-targeted, CREB-mediated induction of ∆FosB controls distinct downstream transcriptional patterns within D1 and D2 medium spiny neurons"	"∆FosB, a transcription factor that accumulates in nucleus accumbens (NAc) after exposure to virtually every known rewarding substance, has been shown to directly control gene transcription and behavior downstream of both cocaine and opioid exposure but with potentially different roles in D1 and D2 medium spiny neurons (MSNs). To clarify MSN subtype-specific roles for ∆FosB, and investigate how these subtypes coordinate the actions of distinct classes of addictive drugs, we developed a CRISPR/Cas9-based epigenome editing tool to induce endogenous ∆FosB expression in vivo in the absence of drug exposure and performed RNA-sequencing on bulk male and female NAc tissue.Overall design: Transcriptional patterns in male and female mouse nucleus accumbens after activating the transcription factor ∆FosB in D1, D2, or D1+D2 medium spiny neurons"	"PubMed:34425966"	"SRS9140431"	"RNA-Seq"	"GEO"	"SRX11074237"	"GSM5356802"	"Mus musculus"	""	""	""	""	""	""	""	""	"nucleus accumbens"	"tissue"	"nucleus accumbens"	"BTO_0001862"	"108"	"3978923"	"4818"	"250178247"	"41"	"25626425"	"1369"	"1119930438"	"Illumina HiSeq 2000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP322816"	"2022-06-06T00:00:00"	"5442"	"300"	"18177"	""	""	"0"	""	""	""	""
"SRR5448264"	"0.888"	"PRJNA382882"	"SAMN06756473"	"HSV1 transcriptosome analysis by PAcBio long read sequencing"	"In this study, we used the amplified isoform sequencing technique from Pacific Biosciences to characterize the poly(A) fraction of the lytic transcriptome of the herpes simplex virus type 1 (HSV-1). Our analysis detected 34 formerly unidentified protein-coding genes, 10 non-coding RNAs, as well as 17 polycistronic and complex transcripts. This work also led us to identify many transcript isoforms, including 13 splice and 68 length variants, as well as several transcriptional overlaps. Additionally, we determined previously unascertained transcriptional start and polyadenylation sites. We analyzed the transcriptional activity from the complementary DNA strand in five convergent HSV gene pairs with quantitative RT-PCR and detected antisense RNAs in each gene. This part of the study revealed an inverse correlation between the expressions of convergent partners. Our work adds new insights for understanding the complexity of the pervasive transcriptional overlaps by suggesting that there is a crosstalk between adjacent and distal genes through interaction between their transcription apparatuses. We also identified transcripts overlapping the HSV replication origins, which may indicate an interplay between the transcription and replication machineries. The relative abundance of HSV-1 transcripts has also been established by using a novel method based on the calculation of sequencing reads for the analysis.Overall design: 6 different mRNA isolation and/or size selection protocol were used to discover novel new mRNA isoforms in Herpes simplex virus 1 infected Vero cells."	"PMC:10675037;PubMed:30512018,28676792,31608102,37773348,32647284"	"SRS2124496"	"RNA-Seq"	"GEO"	"SRX2737195"	"GSM2577459"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"678"	"1159"	"2816"	"148121"	"41"	"21549"	"1982"	"933279"	"PacBio RS II"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"PACBIO_SMRT"	"SRP103920"	"2017-04-18T00:00:00"	"6"	"1457"	"9"	""	""	"0"	""	""	""	""
"SRR9594152"	"0.888"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359684"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"176"	"141431"	"4019"	"15824771"	"83"	"826825"	"957"	"47759516"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"LS-ctrl-6"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"65"	"502"	"121"	"Viral"	""	"274"	"0.89"	"1"	"0.51"	"0.89"
"SRR14739509"	"0.888"	"PRJNA735029"	"SAMN19553940"	"Gene-targeted, CREB-mediated induction of ∆FosB controls distinct downstream transcriptional patterns within D1 and D2 medium spiny neurons"	"∆FosB, a transcription factor that accumulates in nucleus accumbens (NAc) after exposure to virtually every known rewarding substance, has been shown to directly control gene transcription and behavior downstream of both cocaine and opioid exposure but with potentially different roles in D1 and D2 medium spiny neurons (MSNs). To clarify MSN subtype-specific roles for ∆FosB, and investigate how these subtypes coordinate the actions of distinct classes of addictive drugs, we developed a CRISPR/Cas9-based epigenome editing tool to induce endogenous ∆FosB expression in vivo in the absence of drug exposure and performed RNA-sequencing on bulk male and female NAc tissue.Overall design: Transcriptional patterns in male and female mouse nucleus accumbens after activating the transcription factor ∆FosB in D1, D2, or D1+D2 medium spiny neurons"	"PubMed:34425966"	"SRS9140390"	"RNA-Seq"	"GEO"	"SRX11074196"	"GSM5356737"	"Mus musculus"	""	""	""	""	""	""	""	""	"nucleus accumbens"	"tissue"	"nucleus accumbens"	"BTO_0001862"	"203"	"1448523"	"7365"	"131412424"	"38"	"27219115"	"1289"	"1115583252"	"Illumina HiSeq 2000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP322816"	"2022-06-06T00:00:00"	"6689"	"300"	"22605"	""	""	"0"	""	""	""	""
"SRR14633307"	"0.888"	"PRJNA732212"	"SAMN19314196"	"ChIP-Seq for POLR2A in HSV-1 infected human fibroblasts"	"MRC5 cells were mock-infected or infected with d109, n12, 5dl1.2, n199, or wildtype HSV-1 (KOS) for six hours at an MOI of 10 PFU/cell. ChIP-seq was performed for the POLR2A (RNA Pol II). Matched input chromatin was also sequenced. Illumina sequencing was performed using HiSeq2500 to generate 50 SE reads, adaptors are Illumina TruSeq 6 base."	""	"SRS9050554"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX10973153"	"ChIP-Seq for POLR2A in HSV-1 infected human fibroblasts"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"203588"	"7083"	"7490833"	"42"	"11070625"	"4306"	"453848280"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"Input_n12-6h"	"ILLUMINA"	"SRP321140"	"2021-12-06T00:00:00"	"894"	"51"	"2238"	"Human"	""	"0"	""	""	""	""
"DRR239254"	"0.888"	"PRJDB10153"	"SAMD00234093"	"Long noncoding RNA U90926 is crucial for herpes simplex virus type 1 proliferation in murine retinal photoreceptor cells"	"lncRNA U90926 is crucial for HSV-1 proliferation in retinal photoreceptor cells and consequently leads to host cell death by promoting HSV-1 proliferation."	""	"DRS244479"	"RNA-Seq"	"UT_RIC"	"DRX229136"	"SAMD00234093"	"Mus musculus"	""	""	""	""	"cell_type"	"retinal tumor"	"retinal cancer"	"DOID_4645"	""	""	""	""	"328"	"597576"	"9288"	"98028799"	"43"	"11697076"	"1997"	"526744189"	"Illumina NovaSeq 6000"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"HSV-U9-2-1"	"ILLUMINA"	"DRP008698"	"2022-06-26T00:00:00"	"2728"	"302"	"9261"	""	""	"0"	""	""	""	""
"ERR6349911"	"0.888"	"PRJEB46535"	"SAMEA9449359"	"Sequencing of HSV-1 genomic DNA to identify genomic variation resulting from selective pressure imposed by mutation of the PP1 binding site in the pUL21 gene"	"The pUL21 gene is essential for efficient replication and dissemination in herpes simplex virus 1 (HSV-1) but the molecular basis for its function is not well understood. Experimental work revealed that pUL21 is a virus-encoded adaptor of protein phosphatase 1 (PP1). Mutation of the specific motif in pUL21 responsible for PPI recruitment, followed by propagation in cell culture, was performed in order to identify the impact of preventing PP1 recruitment on the viral genome. This allowed identification of compensatory mutations disrupting the viral kinase gene pUS3, which restored viral growth and spread, revealing that pUL21 directly antagonises pUS3. Three mutant strains of HSV-1 were generated, mutating the conserved residues F242 and V243 in the PP1 binding sequence, individually and in combination (pUL21F242E,   pUL21V243D, pUL21FV242AA), along with a knockout strain lacking pUL21 (ΔpUL21). These four virus stocks, plus wild-type HSV-1, were propagated in Vero cells for three passages. Genomic DNA was extracted from the P3 viruses and sequenced with Illumina. Reads were trimmed and mapped to an edited version of the HSV-1 genome (based on JQ673480.1) and read depth and variants were quantified."	""	"ERS7172543"	"WGS"	"Microbes NG"	"ERX5981486"	"SAMEA9449359"	"Human alphaherpesvirus 1"	"0.15451"	"52.11239"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"251"	"1597"	"4819"	"384199"	"103"	"12627"	"1653"	"935411"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM"	"GENOMIC"	"F242E_HSV1_p"	"ILLUMINA"	"ERP130725"	"2021-09-27T00:00:00"	"2"	"478"	"7"	""	""	"5"	"0.89"	"0.89"	"0.89"	"0.89"
"SRR9594118"	"0.888"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359718"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"154"	"614774"	"2857"	"48543877"	"92"	"5990004"	"1549"	"380408689"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"6-4h"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"523"	"284"	"1207"	"Viral"	""	"274"	"0.89"	"1"	"0.51"	"0.89"
"SRR9661303"	"0.888"	"PRJNA553563"	"SAMN12238588"	"ICP4 ChIP-Seq of WT (KOS) HSV-1 Productive Infection in MRC5 cells"	"MRC5 cells were infected with WT (KOS) HSV-1 at an MOI of 10 PFU/cell for two, four, or six hours and ChIP-Seq for ICP4 was performed. Illumina libraries were constructed for the IP and input material. Illumina sequencing was carried out at Tufts University Core Facility using HiSeq 2500 to generate 50 bp single-end reads."	""	"SRS5079045"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX6422221"	"ICP4 Time  Course"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"246863"	"28099"	"8985206"	"42"	"11648596"	"5052"	"474234496"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"KOS_2h-Input"	"ILLUMINA"	"SRP213914"	"2019-10-23T00:00:00"	"1025"	"51"	"2279"	"Viral"	""	"0"	""	""	""	""
"SRR9593974"	"0.888"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359862"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"49"	"78251"	"2947"	"4188581"	"80"	"1096271"	"644"	"65387266"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"9-15h"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"101"	"287"	"234"	"Viral"	""	"274"	"0.89"	"1"	"0.51"	"0.89"
"DRR239255"	"0.888"	"PRJDB10153"	"SAMD00234094"	"Long noncoding RNA U90926 is crucial for herpes simplex virus type 1 proliferation in murine retinal photoreceptor cells"	"lncRNA U90926 is crucial for HSV-1 proliferation in retinal photoreceptor cells and consequently leads to host cell death by promoting HSV-1 proliferation."	""	"DRS244480"	"RNA-Seq"	"UT_RIC"	"DRX229137"	"SAMD00234094"	"Mus musculus"	""	""	""	""	"cell_type"	"retinal tumor"	"retinal cancer"	"DOID_4645"	""	""	""	""	"353"	"511370"	"9517"	"93463307"	"44"	"10255810"	"2185"	"472338756"	"Illumina NovaSeq 6000"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"HSV-U9-2-2"	"ILLUMINA"	"DRP008698"	"2022-06-26T00:00:00"	"2427"	"302"	"8276"	""	""	"0"	""	""	""	""
