"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR4019621"	"1"	"PRJNA338650"	"SAMN05560343"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610266"	"RNA-Seq"	"GEO"	"SRX2013142"	"GSM2267755"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"464"	"51594"	"6942"	"12112765"	"53"	"945453"	"1917"	"53335174"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"531"	"51"	"829"	""	""	"0"	""	""	""	""
"SRR23024401"	"1"	"PRJNA921818"	"SAMN32634549"	"Genome-wide comparison of varicella-zoster virus vaccines"	"In this study, a high throughput sequencing technology was utilized to obtain deep coverage for VZV genome in four commercial vaccines. Genetic variants in the vaccines were identified and compared to the reference genomes of Dumas, pOka, vOka, and MAV/06, allowing the tracing of origin of the variants."	""	"SRS16401481"	"WGS"	"AJOU UNIVERSITY"	"SRX18979883"	"GC_rep1"	"Human alphaherpesvirus 3"	"126.99989"	"37.55886"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [126.99989, 37.55886], ""geo_loc_name_sam"": [""126.99989"", ""37.55886""]}"	""	""	""	""	""	""	""	""	"157"	"7748614"	"3779"	"840923454"	"103"	"25362654"	"1694"	"1730190608"	"Illumina NovaSeq 6000"	"PAIRED"	"PCR"	"GENOMIC"	"GC_rep1"	"ILLUMINA"	"SRP416618"	"2023-02-09T00:00:00"	"2349"	"302"	"7417"	"Viral"	"2022-08-01"	"11"	"1"	"1"	"1"	"1"
"ERR3210018"	"1"	"PRJEB31632"	"SAMEA5410278"	"Hospital Microbiome"	"Although disinfection is key to infection control, the colonization patterns and resistomes of hospital-environment microbes remain underexplored. We report the first extensive genomic characterization of microbiomes, pathogens and antibiotic-resistance cassettes in a tertiary hospital from repeated sampling (up to 1.5 years apart) of 179 sites from 45 beds. Deep shotgun-metagenomics unveiled distinct ecological niches of microbes and antibiotic-resistance genes characterized by biofilm-forming and human-microbiome influenced environments with corresponding patterns of spatiotemporal divergence. Quasi-metagenomics with nanopore sequencing provided thousands of high-contiguity genomes, phage and plasmid sequences (>60% novel), enabling characterization of resistome/mobilome diversity and dynamic architectures in hospital environments. Phylogenetics identified multidrug-resistant strains as being widely-distributed and stably-colonizing across sites. Comparisons with clinical isolates indicated that they persist in hospitals for extended periods (>8 years), opportunistically infecting patients. These findings highlight the importance of characterizing antibiotic-resistance reservoirs in hospitals and establishes feasibility of systematic surveys to target resources for preventing infections."	"PMC:8346589"	"ERS3215585"	"WGS"	"GENOME INSTITRUTE OF SINGAPORE"	"ERX3237629"	"SAMEA5410278"	"metagenome"	"103.79258"	"1.30263"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"294"	"152216"	"19043"	"39768496"	"87"	"2095326"	"3730"	"161535737"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"unspecified"	"ILLUMINA"	"ERP114207"	"2019-05-23T00:00:00"	"344"	"201"	"770"	""	""	"3"	"0.86"	"1"	"0.57"	"1"
"ERR244057"	"1"	"PRJEB2768"	"SAMEA1709526"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074886"	"WGS"	"SC"	"ERX218591"	"SAMEA1709526"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"61"	"26578"	"1668"	"1527060"	"39"	"473302"	"312"	"20512857"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674286"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"243"	"200"	"476"	""	""	"37"	"0.98"	"1"	"0.6"	"1"
"SRR1714192"	"1"	"PRJNA270359"	"SAMN03265809"	"NIBSC_BSRI Metagenome"	"Corresponds to a biological reagent provided by the National Institute for Biological Standards and Control (NIBSC). This reagent is assembled from clinical specimens and egg- and cell-cultured passaged viruses and consists of a pool of 25 human viral pathogens from two DNA and seven RNA viral families, including adenovirus 2 and 41, herpesviruses 1-5, rotavirus A, astrovirus, norovirus GI and GII, sapovirus C12, coronavirus 229E, parechovirus 3, rhinovirus A39, coxsackievirus B4, influenza viruses A(H1N1), A(H3N2), and B, human metapneumovirus, respiratory syncytial virus, and parainfluenzaviruses 1-4."	""	"SRS791713"	"WGS"	"BSRI"	"SRX810507"	"NIBSC_BSRI"	"Abutilon Brazil virus"	"-77.11"	"38.98"	"lat_lon"	"{""geo_loc_name"": [-122.41966, 37.77712], ""geo_loc_name_sam"": [-122.41966, 37.77712], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"	"paragraph"	"influenza"	"influenza"	"DOID_8469"	""	""	""	""	"114"	"76334"	"5502"	"6989588"	"38"	"1137845"	"1198"	"48628458"	"Illumina MiSeq"	"SINGLE"	"RANDOM"	"METAGENOMIC"	""	"ILLUMINA"	"SRP051174"	"2014-12-17T00:00:00"	"352"	"405"	"517"	"Pathogen.env"	""	"1"	"1"	"1"	"1"	"1"
"SRR10017909"	"1"	"PRJNA561812"	"SAMN12628646"	"Kallikrein-mediated cytokeratin 10 degradation is required for VZV propagation in skin"	"Varicella Zoster Virus (VZV) is a skin-tropic virus that infects epidermal keratinocytes and causes chickenpox. Although common, VZV infection can be life-threatening particularly in the immunocompromised. Therefore, understanding VZV-keratinocyte interactions is important to find new treatments beyond vaccination and anti-viral drugs. In VZV- infected skin, Kallikrein 6 (KLK6), and the ubiquitin-ligase MDM2 are up-regulated concomitant with Keratin 10 (K10) down-regulation. MDM2 binds to K10 targeting it for degradation via the ubiquitin-proteasome pathway. Preventing K10 degradation reduced VZV propagation in culture and prevented epidermal disruption in skin explants. K10 knockdown induced expression of the nuclear receptor subfamily 4, group A, member 1 (NR4A1) and enhanced viral propagation in culture. NR4A1 knockdown prevented viral propagation in culture, reduced LC3 levels and increased LAMP2 expression. We therefore describe a novel drug-able pathway whereby MDM2 ubiquitinates and degrades K10 increasing NR4A1 expression allowing VZV replication and propagation."	""	"SRS5304777"	"RNA-Seq"	"UCL"	"SRX6755703"	"MeWo"	"Homo sapiens"	""	""	""	""	""	""	""	""	"skin"	"tissue"	"skin"	"BTO_0001253"	""	""	""	""	"41"	"5035724"	"765"	"208565245"	"NextSeq 550"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"pOka-V24-1"	"ILLUMINA"	"SRP219194"	"2019-08-26T00:00:00"	"1400"	"83"	"3434"	"Human"	""	"0"	""	""	""	""
"ERR244049"	"1"	"PRJEB2768"	"SAMEA1709571"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074878"	"WGS"	"SC"	"ERX218583"	"SAMEA1709571"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"33"	"65075"	"2961"	"2408782"	"33"	"834011"	"345"	"28967143"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674270"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"904"	"200"	"1351"	""	""	"37"	"0.98"	"1"	"0.6"	"1"
"SRR7948106"	"1"	"PRJNA493815"	"SAMN10148250"	"Vaccine measles, mumps, rubella, chickenpox Metagenome"	"Effect of sequencing coverage reduction on species identification in complex biological matrix"	""	"SRS3862238"	"WGS"	"IGA TECHNOLOGY SERVICES SRL"	"SRX4782054"	"B1"	"metagenome"	"12.49563"	"41.90325"	"geo_loc_name"	"{""geo_loc_name_sam"": [12.49563, 41.90325], ""geo_loc_name_country_calc"": [""12.49563"", ""41.90325""]}"	""	""	""	""	""	""	""	""	"161"	"1180585"	"7702"	"87334694"	"69"	"12823678"	"1517"	"743532945"	"Illumina HiSeq 2500"	"PAIRED"	"PCR"	"METAGENOMIC"	"2_Pri_A"	"ILLUMINA"	"SRP163096"	"2018-10-15T00:00:00"	"1067"	"245"	"2708"	"Metagenome or environmental"	""	"2"	"1"	"1"	"1"	"1"
"ERR4285708"	"1"	"PRJEB38829"	"SAMEA6999495"	"Decoding the architecture of the varicella-zoster virus transcriptome"	"Varicella-zoster virus (VZV), a double-stranded DNA virus, causes varicella, establishes lifelong latency in ganglionic neurons, and reactivates later in life to cause herpes zoster, commonly associated with chronic pain. The VZV genome is densely packed and produces multitudes of overlapping transcripts deriving from both strands. While 71 distinct open reading frames (ORFs) have thus far been experimentally defined, the full coding potential of VZV remains unknown. Here, we integrated multiple short-read RNA sequencing approaches with long-read direct RNA sequencing on RNA isolated from VZV-infected cells to provide a comprehensive reannotation of the lytic VZV transcriptome architecture. Through precise mapping of transcription start sites, splice junctions, and polyadenylation sites, we identified 136 distinct polyadenylated VZV RNAs that encode canonical ORFs, non-canonical ORFs, and ORF fusions, as well as putative non-coding RNAs (ncRNAs). Furthermore, we determined the kinetic class of all VZV transcripts and observed, unexpectedly, that transcripts encoding the ORF62 protein, previously designated as immediate-early, were expressed with late kinetics. Our work showcases the complexity of the VZV transcriptome and provides a comprehensive resource that will facilitate future functional studies of coding RNAs, ncRNAs, and the biological mechanisms underlying the regulation of viral transcription and translation during lytic VZV infection."	"PMC:7542360"	"ERS4767576"	"OTHER"	"NEW YORK UNIVERSITY SCHOOL OF MEDICINE"	"ERX4238120"	"SAMEA6999495"	"Human alphaherpesvirus 3"	"-73.9743"	"40.7423"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"33"	"913088"	"421"	"32877783"	"33"	"13598956"	"185"	"472875628"	"MinION"	"SINGLE"	"Oligo-dT"	"TRANSCRIPTOMIC"	"EMC1-ARPE19-UNT-96-DRS"	"OXFORD_NANOPORE"	"ERP122280"	"2020-08-01T00:00:00"	"1024"	"1187"	"1461"	""	""	"22"	"0.98"	"1"	"0.66"	"1"
"ERR1512381"	"1"	"PRJEB14639"	"SAMEA4058352"	"Deep-sequencing of distinct preparations of the live-attenuated VZV vaccine reveals a conserved core of attenuating SNPs"	"The continued success of the live-attenuated varicella zoster virus vaccine in preventing varicella and herpes zoster is well documented, as are many of the mutations that contribute to the attenuation of the vOka virus for replication in skin. At least three different preparations of vOKa are marketed. Here, we show using deep sequencing of seven batches of vOka vaccine (including ZostaVax, VariVax, VarilRix and the Oka/Biken working seed) from three different manufacturers (VariVax, GSK and Biken) that  137 SNP mutations are present in all vaccine batches. This includes six sites at which the vaccine allele is fixed or near-fixation which we speculate are likely to be important for attenuation. We additionally show that despite differences in the vaccine populations between preparations, batch to batch variation is minimal, as is the number and frequency of mutations unique to individual batches.  This suggests that the vaccine manufacturing processes are not introducing new mutations and notwithstanding the mixture of variants present, VZV live vaccines are extremely stable."	"PMC:5021409"	"ERS1229462"	"Targeted-Capture"	"UNIVERSITY COLLEGE LONDON"	"ERX1583408"	"SAMEA4058352"	"Human alphaherpesvirus 3"	"-0.13466"	"51.52462"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"37"	"204617"	"5530"	"8173255"	"35"	"1520602"	"581"	"56108898"	"Illumina MiSeq"	"PAIRED"	"other"	"GENOMIC"	"VL08"	"ILLUMINA"	"ERP016293"	"2016-07-12T00:00:00"	"298"	"502"	"538"	""	""	"12"	"1"	"1"	"1"	"1"
"SRR23244936"	"1"	"PRJNA928395"	"SAMN32930957"	"Gene expression based molecular test as diagnostic aid for the differential diagnosis of psoriasis and eczema in formalin fixed and paraffin embedded tissue, microbiopsies and tape strips"	"Development of a real-time PCR based molecular classifier to distinguish psoriasis from eczema in FFPE-fixed skin samples and evaluation of the use of minimally invasive microbiopsies and tape strips for molecular diagnosis.Overall design: Performing gene expression analysis using data obtained from RNA-seq of macrobiopsies and microbiopsies of eczema and psoriasis patients"	"PubMed:36889660"	"SRS16601520"	"RNA-Seq"	"ZAUM – CENTER OF ALLERGY AND ENVIRONMENT, TECHNICAL UNIVERSITY OF MUNICH AND HELMHOLTZ CENTER MUNICH"	"SRX19190955"	"GSM6996028"	"Homo sapiens"	""	""	""	""	"condition"	"psoriasis"	"psoriasis"	"DOID_8893"	""	""	""	""	"210"	"827329"	"6188"	"104101502"	"118"	"3794513"	"1690"	"299020114"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"GSM6996028"	"ILLUMINA"	"SRP419280"	"2023-03-01T00:00:00"	"587"	"271"	"1409"	""	""	"0"	""	""	""	""
"SRR4019616"	"1"	"PRJNA338650"	"SAMN05560314"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610262"	"RNA-Seq"	"GEO"	"SRX2013141"	"GSM2267754"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"469"	"53787"	"6237"	"12326117"	"54"	"900288"	"2840"	"52127622"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"502"	"51"	"789"	""	""	"0"	""	""	""	""
"ERR1512382"	"1"	"PRJEB14639"	"SAMEA4058353"	"Deep-sequencing of distinct preparations of the live-attenuated VZV vaccine reveals a conserved core of attenuating SNPs"	"The continued success of the live-attenuated varicella zoster virus vaccine in preventing varicella and herpes zoster is well documented, as are many of the mutations that contribute to the attenuation of the vOka virus for replication in skin. At least three different preparations of vOKa are marketed. Here, we show using deep sequencing of seven batches of vOka vaccine (including ZostaVax, VariVax, VarilRix and the Oka/Biken working seed) from three different manufacturers (VariVax, GSK and Biken) that  137 SNP mutations are present in all vaccine batches. This includes six sites at which the vaccine allele is fixed or near-fixation which we speculate are likely to be important for attenuation. We additionally show that despite differences in the vaccine populations between preparations, batch to batch variation is minimal, as is the number and frequency of mutations unique to individual batches.  This suggests that the vaccine manufacturing processes are not introducing new mutations and notwithstanding the mixture of variants present, VZV live vaccines are extremely stable."	"PMC:5021409"	"ERS1229463"	"Targeted-Capture"	"UNIVERSITY COLLEGE LONDON"	"ERX1583409"	"SAMEA4058353"	"Human alphaherpesvirus 3"	"-0.13466"	"51.52462"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"34"	"170397"	"2320"	"6615539"	"36"	"1127798"	"698"	"42271504"	"Illumina MiSeq"	"PAIRED"	"other"	"GENOMIC"	"VL13"	"ILLUMINA"	"ERP016293"	"2016-07-12T00:00:00"	"222"	"502"	"398"	""	""	"12"	"1"	"1"	"1"	"1"
"ERR244070"	"1"	"PRJEB2768"	"SAMEA1709552"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074866"	"WGS"	"SC"	"ERX218604"	"SAMEA1709552"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"33"	"614829"	"6412"	"21773280"	"33"	"10761176"	"2575"	"382994657"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674242"	"ILLUMINA"	"ERP001026"	"2013-10-16T00:00:00"	"16615"	"200"	"33619"	""	""	"37"	"0.98"	"1"	"0.6"	"1"
"SRR26205855"	"1"	"PRJNA1021775"	"SAMN37585993"	"Homo sapiens cerebrospinal fluid metagenomic next-generation sequencing Genome sequencing and assembly"	"cerebrospinal fluid metagenomic next-generation sequencing was used to identify the responsible pathogens of hospitalized patients presenting with suspected intracranial infections. The study aims to investigate the circumstances in which CSF mNGS is suitable for patients with suspected intracranial infections to provide a reference for precision medicine of intracranial infections. The identified responsible pathogen sequence was uploaded in this project."	""	"SRS19001701"	"OTHER"	"HARRISON INTERNATIONAL PEACE HOSPITAL"	"SRX21916929"	"A9"	"human brain metagenome"	"116.38765"	"39.90657"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name_sam"": [""116.38765"", ""39.90657""]}"	"host_disease"	"encephalitis"	"encephalitis"	"DOID_9588"	""	""	""	""	"5292"	"42"	"32063"	"117298"	"1389"	"389"	"6961"	"129606"	"MGISEQ-2000RS"	"SINGLE"	"other"	"METAGENOMIC"	"A9"	"BGISEQ"	"SRP463703"	"2023-09-28T00:00:00"	"2"	"50"	"3"	"Metagenome or environmental"	"2021-10-11"	"2"	"0.83"	"1"	"0.66"	"0.83"
"SRR4019634"	"1"	"PRJNA338650"	"SAMN05560319"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610281"	"RNA-Seq"	"GEO"	"SRX2013155"	"GSM2267768"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"589"	"39747"	"6550"	"12529775"	"53"	"966627"	"2244"	"55065839"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"621"	"51"	"972"	""	""	"0"	""	""	""	""
